title,review_text,review_date,reviewer_name,review_score
it_2017,Campy movie which is fun but the girl character it's like strange cuz it's like - her father is molesting her? Like yikes? Not very campy. Also like she's in love with the fat kid cuz of his poem - and is awakened by his kiss - but at the end she's with the skinny kid? And she's afraid of her period? Wouldn't she be afraid of her dad? Also why didn't the clown kill her while she was alone? And why was she just floating there? Why didn't it bite her arm off like Georgie's?,"Mar 19, 2024",Miche H,3
it_2017,One of the best scary movies I've seen in a long time,"Mar 14, 2024",Larry K,5
it_2017,Just see for yourself. Its a great movie and you'll enjoy it if you like horror.,"Mar 11, 2024",Leandro T,4
it_2017,"It is a horror movie ubicated in the past, I saw It when I was like 11 years old and it scared me a lot, but recently I saw it again and I realized it's not that scary, it was just small. It has many bloody scenes that I personally don't like that much at the moment. It has a wide variety of characters but there isn't one in particular that I really like. In general I would like a different ending because it doesn't convince me but I still like the killer clown movie but I prefer the original.","Mar 4, 2024",Faustino E,3
it_2017,"When I watched this movie at the theater, I found it incredibly dull. It's a thriller and horror flick set in a small American town. In Derry, Maine, a group of kids confronts their deepest fears after encountering Pennywise, an evil entity who takes the form of a clown. Pennywise preys on their fears before consuming them. Bill Denbrough, leading ""The Losers"" group, is determined to confront Pennywise and avenge his brother's death. However, I wouldn't recommend this movie because it's too predictable, lacks genuine scares, and the ending is exactly what you'd expect. It fails to deliver the thrills and chills one would anticipate from a horror film, making it a disappointing watch overall.","Mar 4, 2024",Natalia M,1
it_2017,"I Love IT, Bill Skarsgard is a great actor, i Love so much this movie","Feb 27, 2024",Luiz Henrique S,5
it_2017,"One of my favorite horror films ever! The casting is perfect all around from the kids, to pennywise the killer clown. The chemistry of the children is amazing, and all of their scenes are great. The movie is intense and scary, while it's also able to make you die laughing to break tension. The cgi can be spotty, but the makeup effects on pennywise are always top notch!","Feb 25, 2024",Cota N,5
it_2017,One of Stephan King's greatest movies… I was surprised about how good it was by the end.,"Feb 19, 2024",Me D,4
it_2017,"I love this movie so much, it's so worth the watch. When it first came out, i was about 7 or 8, i'm very enthusiastic with movies, being picky with which ones i like or dislike. I watch lots of movies  and i'm picky and get bored easily. This move has genuinely been be favorite movie ( and i mean #1), since it first came out. I watched it ( get it? ) in theatre and from then on i was obsessed. I'm in love with this movie and probably watched it many more than ten times.  This movie is pretty spooky, especially with the visuals, and the characters are great, all with their own personalities, and this movie will definitely keep you entertained full every second. Watching all the characters experienced with IT, and watching them be brought together by this trauma and being seen as an outsider is amazing to watch. These actors all have such amazing skill. What makes me love this movie even more is its comedic relief or even just subtle humor.  In many scenes I would notice characters reactions that would make me laugh, especially in the background of scary scenes. It isn't a bad laugh like an "" oh this isn't scary "" but just finding the humor in this group of kids, being kids, What makes me enjoy it so much is the theme of kids going through such horrible trauma that it kind of makes them have to act or be older, where they should be playing and having fun with no worries, they have to deal with such a terrible and monstrous creature that is nothing but risk and  danger. The jokes these kids make in the movie are actually funny. The chemistry between characters are very visible. The summer vibes of the 1989 is so appealing and addicting. The  theme of kids being forced to grow up by a traumatizing experience is what i look for in many movies, especially horror. I tend to fall in love with those type of movies, they are for sure my preference. Also if you watch this movie, you HAVE to watch the second one to it, where it adds more scene referring to their childhood. Though they are all adults who have forgotten about a lot, it's still super good. Anyways, i highly recommend this movie, as i completely love IT.","Feb 11, 2024",Loser B,5
it_2017,"This is my favorite movie of all time. It's perfect; emotional and meaningful. To be honest, my least favorite part about it was the horror. The characters are so well portrayed as well as the theme. I feel like I'm there with them. As someone who is not a huge fan of newer horror movies, this doesn't feel like one. It feels like a heartfelt story about some kids and the story expierence. The horror just adds to the development of the characters.","Feb 5, 2024",FredTheCat,5
it_2017,"The sole well adapted Stephen King based movie! Excellent ensemble cast, well acted and genuinely creepy as well as sentimental and warm. Too bad the follow up couldnt have done as nearly as well!","Jan 30, 2024",Ted M,4
it_2017,BALLOOOON MAN  HEHEHEHEHE,"Jan 29, 2024",farm m,3
it_2017,"Pennywise's design is overly dramatic, and some characters are not developed enough to be endearing compared to their novel counterparts but the scares in 'It' are very genuine and it makes up for its lack of faithfulness of the novel in other ways (although in some cases the novel isn't a very good source of consistent, flowing substance).","Jan 12, 2024",Teddy B,3
it_2017,"The horror is built on cheap scares, but the the movie is ultimately compelling. I think that the kids are so well cast that it helps overcome the more pedestrian aspects of this adaptation","Jan 8, 2024",Alec B,3
nightmare_on_elm_street,This was my first horror movie and I remember loving it!!!! The special effects were very good and Freddy is such an unsettling villain. This is a must see slasher movie.,"Mar 11, 2024",Leandro T,5
nightmare_on_elm_street,"Sin duda es un peli espeluznante, con un excelente guión y escenas de miedo, es de las mejores películas de terror jamás hecha","Feb 23, 2024",MonadoDX 2,4
